Seller ID,Product ID,Price,Old Price,ADO,Stock,Rating,Offshore Seller
654131,10189912,377.27,563.29,0.32,9097,1,False
656608,95341680,226.18,1418.54,0.02,3118,2,True
547054,58104741,923.78,923.78,0.26,6821,4,True
167974,11745607,295.02,765.04,0.71,8384,1,True
635722,52972511,969.6,3847.92,0.91,8359,2,True
659955,47152374,897.56,6323.82,0.56,4169,3,False
610026,12723303,728.74,2375.26,0.03,686,5,False
395006,96256659,260.04,1354.48,0.29,4640,5,True
383314,53432356,969.16,2358.77,0.26,6287,5,False
437245,88231421,74.79,157.65,0.26,7794,5,False
648190,95497217,72.38,284.93,0.33,713,3,True
119442,63763130,900.85,1677.15,0.04,9988,4,True
325968,47894857,756.5,1413.37,0.95,7790,4,False
438807,89281434,142.53,574.48,0.53,1961,1,True
681721,47172125,158.9,671.96,0.37,4540,2,True
541009,33982903,706.69,2499.35,0.06,8418,4,True
763866,85713446,257.37,829.46,0.98,3926,4,True
578898,85820549,982.45,1240.76,0.01,6984,2,True
580174,99361473,483.64,1888.42,0.1,9193,4,False
330227,70821736,32.8,107.06,0.44,4451,3,True
151894,50312789,775.18,2748.87,0.24,654,3,True
673843,79400509,777.1,2953.42,0.83,7681,3,False
742832,85962369,369.35,776.09,0.73,8886,1,False
784815,90299205,549.78,779.27,0.6,1004,3,False
507270,13029836,127.12,612.56,0.32,1825,5,False
500756,58830824,406.61,406.61,0.65,6639,5,False
595544,98592274,142.07,497.62,0.97,333,2,False
608528,35995624,993.61,2663.96,0.08,9768,2,False
693176,63679131,691.5,691.84,0.51,7171,3,True
390923,32504995,738.11,822.72,0.43,7054,2,True
837650,36227870,104.46,378.05,0.16,6803,4,False
667502,48229302,958.57,3058.32,0.55,9033,1,False
362497,11721411,392.18,1258.31,0.5,5138,1,True
552868,39786078,559.65,4267.65,0.29,7477,2,True
386562,18008924,616.11,3770.3,0.66,5506,5,True
829227,58151566,896.06,1383.66,0.69,2450,4,False
460095,39655456,503.55,1713.0,0.62,456,1,False
150943,97808678,939.72,1924.75,0.83,9461,2,True
563302,40466565,358.48,677.32,0.87,768,1,False
869226,60754859,580.09,972.32,0.58,1578,2,True
797813,61014251,843.66,1410.23,0.68,3298,5,False
773417,94396877,666.69,742.61,0.04,2177,2,False
824114,99397706,392.94,1078.75,0.79,3842,5,False
957551,78096401,714.7,4091.34,0.31,6674,5,True
602410,10773998,524.87,1130.11,0.23,2148,3,True
510545,88078700,13.4,13.4,0.58,8155,3,True
789072,62450440,476.51,2754.42,0.97,4081,2,False
665997,28572548,203.81,245.36,0.83,6589,5,False
570836,87430815,304.83,1823.27,0.06,9507,1,False
780053,29144490,101.56,388.8,0.35,9499,3,True
936253,85183336,587.21,606.52,0.5,7692,4,True
423159,85490809,379.36,642.29,0.03,9198,4,False
703202,39295894,542.19,2631.74,0.89,5258,4,True
467040,93241757,466.24,466.24,0.92,1253,1,False
190328,27360213,694.36,2768.79,0.44,4695,2,False
349307,48551111,10.49,16.9,0.46,6274,4,False
415791,53063475,329.43,1310.68,0.86,9789,1,False
774282,24576039,158.12,242.73,0.35,1757,1,True
307000,16160688,174.88,474.06,0.7,6568,2,True
532439,36351321,578.6,795.93,0.18,595,5,True
863781,57918441,41.01,41.01,0.73,8764,4,True
661537,70432740,177.98,320.32,0.99,9720,2,False
971586,43165460,581.16,1092.78,0.82,8230,2,False
147261,55941001,888.97,5727.88,0.01,9590,2,False
534589,28487737,520.86,1821.47,0.59,5698,2,False
327012,64899471,445.43,1579.86,0.58,9504,5,False
572016,67802986,426.3,861.81,0.45,9704,2,True
772135,27938060,118.46,235.22,0.93,7298,4,True
896718,43783015,798.8,3301.96,0.09,1989,2,True
124596,32351494,804.75,4674.52,0.66,1458,2,False
516394,67972680,751.15,1290.81,0.36,1740,1,True
976252,32974362,704.6,1136.61,0.98,9186,2,False
527541,91256372,270.99,1524.81,0.43,1072,3,False
407219,37298982,746.86,920.12,0.6,5817,5,True
403266,97941850,689.26,717.36,0.47,6547,5,True
143749,79331428,768.76,5706.44,0.22,4972,3,False
213191,29602213,650.28,716.37,0.25,6933,1,True
407252,26204155,189.99,442.0,0.4,5786,5,True
721623,27028860,981.32,4373.45,0.45,7325,3,True
981309,13786305,616.19,1917.59,0.18,1569,3,False
573571,87560981,329.28,632.93,0.51,465,5,True
549110,64529025,598.99,1373.27,0.63,6919,3,True
362190,94325584,370.56,2675.2,0.2,6899,1,False
942584,79783723,786.66,4668.06,0.87,2522,4,False
344189,94901984,52.05,114.51,0.11,1956,5,False
218764,94146583,120.67,151.7,0.73,3759,1,False
786763,68252398,22.99,36.96,0.5,7936,2,False
471927,21097775,329.31,664.82,0.78,5597,1,True
735772,32867542,42.94,84.45,0.27,1368,4,True
920014,62595432,788.72,1721.74,0.73,2833,5,False
251941,85090791,573.35,1461.63,0.79,593,5,True
114952,12762835,334.36,424.38,0.58,4839,4,False
190440,62765349,359.32,359.32,0.91,7532,2,True
597204,73432229,824.4,824.4,0.76,8132,3,False
870554,89468085,243.71,259.92,0.52,816,3,True
903424,41003498,254.86,1229.51,0.73,6252,2,True
550180,21800104,792.39,2356.49,0.57,6734,3,True
129894,50530928,528.75,1008.17,0.63,7335,4,True
883742,47952041,723.5,1139.11,0.54,6342,3,False
122284,98705418,953.76,5950.52,0.75,927,1,True
623686,61572021,734.2,2109.72,0.83,5601,2,False
965425,94961758,497.41,3750.79,0.31,4748,2,True
474339,72934104,630.91,2000.26,0.57,6417,2,False
803999,16512418,619.57,725.56,0.86,9944,3,False
325452,85337943,440.08,818.0,0.17,1220,2,False
699347,48084810,21.32,104.68,0.17,9739,5,True
303490,31942745,414.3,920.25,0.24,5552,5,True
349377,98084301,268.18,329.5,1.0,4163,1,False
481055,39554427,803.57,803.57,0.18,1784,4,False
924782,81275075,597.22,909.47,0.56,3716,2,False
930477,49247845,979.69,1175.8,0.66,4739,4,True
486026,47575350,949.86,7776.58,0.11,7672,4,False
736696,81587066,973.48,1835.06,0.98,4902,2,False
800296,57698821,629.38,4356.29,0.62,159,4,True
828995,40935686,413.98,816.28,0.67,5742,1,True
584798,47741734,347.25,522.86,0.51,2587,1,True
316362,47097215,137.5,223.66,0.88,377,5,False
986430,72281056,935.23,2631.83,0.98,5051,1,True
984287,57157095,843.58,1932.07,0.22,6820,3,True
752072,17514166,164.34,655.06,0.22,451,3,True
153861,36821023,622.88,1097.68,0.47,1133,3,False
226791,24942677,340.64,340.64,0.01,7435,4,False
300496,56460525,414.95,706.9,0.13,8974,3,False
546304,28256576,346.23,614.33,0.19,8071,2,True
687936,57521712,525.29,592.74,0.27,7143,2,True
496652,85119036,259.55,461.99,0.16,6562,5,True
998863,49990049,715.56,715.56,0.76,2663,1,True
820262,20329569,392.04,526.4,0.6,570,4,True
862526,16456232,275.12,1598.61,0.37,4284,5,True
398709,40284567,119.0,193.71,0.21,9923,4,False
447081,41196214,780.91,1115.58,0.43,5241,2,True
925192,82379339,843.68,2971.65,0.26,5562,1,True
349084,25318410,32.48,57.04,0.83,9337,5,True
144146,99570854,570.47,1491.91,0.67,7505,3,False
353233,70224685,34.03,50.79,0.46,6338,5,True
749316,15716641,545.89,2370.42,0.24,1364,4,False
713440,73041411,793.33,5206.7,0.75,7085,4,True
296368,72036075,748.35,4270.96,0.41,6108,5,False
227710,84230898,346.92,698.84,0.74,9508,3,True
738842,23722177,82.43,533.24,0.3,3789,5,False
608301,13010380,608.87,1757.66,0.14,8577,3,False
704928,25066517,128.46,494.69,1.0,9735,4,False
310096,40463051,348.48,782.15,0.15,257,4,False
121573,58154974,853.43,5962.63,0.44,3913,2,True
985008,34072496,619.64,619.64,0.9,7019,2,True
465609,22358838,681.08,1306.52,0.15,3814,5,True
301768,19307919,507.04,1282.73,0.98,77,3,True
466832,25911038,711.29,960.11,0.36,229,5,True
474349,36302091,49.54,165.14,0.63,4462,4,True
850536,49556093,193.63,711.02,0.45,730,3,True
716974,90753466,856.56,856.56,0.87,5227,2,False
368003,81738587,961.91,2779.91,0.25,5447,2,True
858163,31494687,949.21,949.21,0.57,737,5,False
844940,10761216,547.2,1766.47,0.9,8114,3,True
551848,76672410,301.58,416.03,0.77,2337,5,False
189502,55793616,985.3,3479.88,0.52,489,1,False
481075,69360258,7.46,42.44,0.19,3193,2,True
126378,28778415,248.1,248.1,0.5,30,4,False
390885,91478329,429.26,797.7,0.71,530,4,False
985248,61301729,444.73,769.91,0.53,5442,1,False
307689,92598125,281.02,281.02,0.32,9772,3,True
403580,30119688,598.16,598.16,0.92,2622,4,True
116528,79329291,188.73,1316.53,0.87,5079,3,True
136168,18542973,934.21,2278.5,0.39,998,2,False
666929,35791867,986.9,3972.01,0.26,2391,2,True
907686,88009866,781.12,1201.51,0.29,1534,2,True
461745,16046653,285.44,322.43,0.36,2515,2,False
503480,58370534,204.57,780.82,0.15,9793,2,False
819609,79973196,138.1,602.3,0.53,7005,4,True
906544,46379013,175.13,175.13,0.46,6774,2,True
720223,87532274,122.29,260.99,0.46,1449,4,True
603201,62710127,502.76,502.76,0.64,6330,2,False
386780,72159626,859.64,1709.59,0.54,5787,2,True
496565,49337332,668.83,1808.28,0.78,2728,5,True
169163,75221509,753.11,6589.17,0.81,5997,2,True
803753,47442041,687.91,1489.1,0.48,4539,2,False
461222,96608854,924.57,924.57,0.52,5785,3,True
540383,32824920,329.79,1006.65,0.81,159,2,False
951647,27565358,78.16,78.16,0.39,5535,2,False
729476,76303472,555.19,560.08,0.87,4934,5,True
343840,89783042,272.72,314.71,0.02,4904,5,False
439307,37561399,258.61,1586.64,0.34,6343,2,False
415767,10892564,766.45,1612.27,0.5,8560,3,False
566141,11499671,718.55,1287.94,0.67,1388,4,False
977082,25899017,130.43,495.46,0.87,7523,2,True
451655,62150889,808.7,2571.86,0.32,9342,5,True
298095,26695113,905.95,3825.69,0.39,9398,3,True
439589,18031782,943.19,1864.6,0.72,6248,3,False
576283,62350592,231.35,791.82,0.38,2087,1,False
838852,38552600,587.35,1147.82,0.77,917,5,True
913442,72592461,483.03,924.68,0.67,1097,5,True
281863,63097928,252.14,624.83,0.18,6614,2,False
507157,91437690,232.53,394.29,0.06,9345,2,False
125486,61275143,757.64,5722.4,0.14,5933,4,False
127416,61319880,479.27,3195.31,0.66,4653,1,True
261155,18075973,99.37,459.32,0.35,514,5,False
977856,41735184,840.72,6489.05,0.52,5990,5,False
690753,57879033,794.93,1968.02,0.18,1302,5,True
450161,45889488,992.82,2532.97,0.5,789,1,True
103374,73174494,341.21,900.32,0.84,5917,2,False
252173,91121966,707.7,707.7,0.84,3002,2,True
982740,76393492,695.86,2923.58,0.98,1096,4,False
366656,71665591,193.4,193.4,0.09,926,4,False
173781,10568737,447.45,1502.84,0.66,8181,3,True
924289,44796695,318.92,1417.2,0.52,424,5,True
117807,56338901,842.87,6652.05,0.07,9589,4,True
717254,53477391,142.67,424.89,0.18,5206,2,True
172697,87287993,517.28,1001.19,0.52,292,4,False
235336,85448838,838.54,3345.25,0.2,8125,5,False
628007,11067151,720.48,1047.59,0.76,4059,3,True
565938,42433896,915.75,3947.83,0.41,8372,1,False
479543,15056101,817.65,1168.47,0.49,9752,3,True
118710,32728857,202.97,331.52,0.75,4624,5,True
702241,98195323,191.34,1028.48,0.03,8927,5,False
981685,49565566,536.09,1221.85,0.05,455,1,True
306830,19805148,575.34,1011.04,0.17,8842,1,False
845014,80724809,795.78,865.51,0.63,1522,3,True
660314,68572687,776.43,776.43,0.2,449,3,False
618847,82188957,610.37,1748.46,0.12,5556,4,True
828933,11960626,823.33,823.33,0.9,9372,5,False
121090,56750058,338.78,855.57,0.95,5531,3,False
714516,85562965,324.09,719.83,0.19,4630,3,True
975753,84866115,393.67,2354.16,0.97,5152,4,True
515493,61409469,413.29,2323.3,0.36,5529,4,False
839000,93318899,665.8,1608.34,0.66,8033,5,True
892451,70228382,483.24,2542.31,0.07,2407,1,False
137557,22619590,926.89,3229.75,0.21,863,4,True
879146,53709712,563.92,2291.32,0.51,4643,3,True
988342,64630342,644.89,3206.09,0.24,1950,4,False
906233,53419302,5.9,17.17,0.88,3300,1,False
684704,98627037,239.77,684.23,0.19,6145,3,True
259018,73810543,635.63,3119.42,0.85,7033,5,False
541876,83113226,328.54,1154.19,0.73,8095,2,False
693172,34784242,807.24,6530.69,0.87,556,4,True
319724,58433021,957.25,7779.05,0.5,7352,4,False
766047,14222722,228.28,228.28,0.64,9128,4,False
541058,33464380,20.53,125.74,0.95,4012,2,True
957859,64642371,855.77,1446.54,0.71,8869,4,False
267581,86600825,572.48,1664.32,0.14,3908,5,True
204007,77548963,889.63,3534.14,0.48,733,1,False
980226,59332059,31.96,36.17,0.54,5499,2,False
841280,36319567,205.58,275.14,0.27,3687,3,False
123624,21441054,679.25,1192.96,0.92,9935,5,False
212709,57995675,576.7,744.16,0.89,9407,2,True
346906,75571618,589.91,589.91,0.87,4511,1,True
655256,52278974,886.05,3144.89,0.05,5978,4,False
180435,88763734,894.22,2538.8,0.12,8988,5,True
865277,67791740,112.32,478.55,0.13,5770,2,True
498609,45762289,399.83,1207.12,0.12,7126,5,False
406294,95264988,506.01,3686.74,0.72,2850,1,False
731756,61601229,69.73,267.96,0.09,6695,1,False
428433,65901687,260.85,2178.15,0.0,9819,2,False
328866,47358199,279.61,1412.78,0.31,4755,2,False
347399,71051813,115.31,349.27,0.43,1015,2,True
129697,16467126,161.09,334.47,0.95,9196,1,False
992772,51840793,821.32,4013.21,0.99,1377,5,False
846777,97081134,425.58,425.58,0.35,7134,1,True
175082,67898309,534.74,3247.73,0.03,3052,5,False
652011,92356326,961.49,6433.43,0.11,9738,5,True
941341,27374095,750.66,1402.47,0.18,9542,5,True
860619,36315128,93.89,93.89,0.92,4532,3,False
669553,72093278,667.59,1626.63,0.85,7518,4,False
578865,52890492,255.19,282.31,0.87,109,2,True
149164,63189428,135.82,798.6,0.95,1604,4,True
244209,89163343,95.46,496.88,0.48,4634,1,True
856539,91386805,97.76,171.64,0.51,7575,2,True
439273,13845048,265.63,912.86,0.52,3756,3,False
818107,61404006,697.97,2763.51,0.98,9217,1,False
227401,12524545,942.23,4429.88,0.21,4486,1,True
778004,24802798,967.03,4600.9,0.09,8962,2,True
259552,44720371,9.09,14.19,0.04,1488,2,True
967195,91646664,109.36,113.98,0.49,1246,3,False
692126,98327051,12.29,83.94,0.7,4510,5,False
316628,30108840,724.6,724.6,0.98,7693,5,True
115219,71667608,863.71,876.79,0.06,3044,5,False
615297,45509994,153.1,198.28,0.06,4679,3,True
823838,53120470,167.23,1503.14,0.29,3799,4,False
682648,30476047,442.21,753.26,0.39,360,1,True
895650,80249202,123.47,332.66,0.95,3767,5,True
504237,59056101,474.05,540.45,0.97,2776,3,False
903215,77444092,662.02,3153.4,0.15,7872,5,False
739508,21660316,607.65,607.65,0.16,8899,1,True
893966,90074855,93.95,419.64,0.47,4009,1,True
198515,99664474,767.38,4286.43,0.18,2062,2,False
817765,96872510,904.28,2957.91,0.39,4303,5,True
942506,32341381,745.23,1564.52,0.34,3896,1,False
442710,52299115,59.84,84.73,0.39,4189,3,True
410895,33115947,921.98,2831.34,0.38,3744,2,False
662960,46675551,70.32,70.32,0.4,4296,1,True
744078,56336821,463.83,1004.59,0.52,1300,1,True
358432,83664441,929.94,5664.68,0.26,1974,2,True
562700,36591474,402.63,1485.54,0.95,1888,4,False
980009,79416867,456.06,2576.06,0.35,4764,3,False
165986,47634285,585.15,2002.4,0.23,8525,4,False
883866,17677734,192.1,409.54,0.84,3767,1,False
252935,24767398,52.63,87.07,0.59,5534,3,True
724972,81528679,460.72,3849.45,0.94,2328,1,False
924625,13671471,274.26,999.24,0.31,1422,2,True
394373,45503965,676.14,1059.72,0.0,8381,5,True
449738,45756942,193.33,1182.29,0.96,1505,3,True
197621,16990841,180.89,461.07,0.63,4887,1,True
622820,24476569,822.59,822.59,0.33,4150,1,True
690777,31789865,472.52,3197.08,0.74,4068,5,False
971578,16120344,487.54,1426.71,0.79,6462,1,False
203359,26689033,754.45,1066.95,0.03,5331,2,False
215675,28915690,310.17,310.17,0.77,1517,4,True
510338,56533353,659.84,1282.85,0.91,3402,3,True
376023,29047789,535.08,535.08,0.18,3900,3,True
665511,86591050,919.09,1689.4,0.62,1729,4,False
881322,78180716,707.19,5081.21,0.92,5764,4,False
460685,88009785,508.94,907.78,0.06,978,3,True
984516,23304082,538.62,538.62,0.04,75,1,False
287931,80555197,593.62,593.62,0.36,5882,3,True
442830,33154400,568.82,589.36,0.81,8265,5,True
398633,62361422,880.78,5787.83,0.5,7684,4,True
861513,57598076,273.22,477.79,0.03,7541,2,True
389662,13387509,850.71,3385.8,0.75,8521,4,False
550039,46163928,745.29,3689.13,0.73,1536,1,True
318639,42898142,239.74,1193.46,0.68,2532,5,False
379856,16455013,311.53,1027.32,0.9,8322,4,False
874063,45400777,604.74,2898.75,0.67,75,3,True
140928,23202880,707.81,1533.16,0.1,9866,1,True
566213,46257890,203.37,436.18,0.83,5114,5,False
178766,29939235,296.43,296.43,0.07,5333,3,True
277564,69475129,890.97,1331.96,0.32,2366,4,True
401836,50649470,349.38,2261.24,0.36,7166,5,False
614562,88751552,510.37,1700.75,0.45,3068,5,False
363178,37287950,531.99,587.65,0.34,1364,3,False
695450,40963900,160.5,591.3,0.02,9112,2,False
807110,76609066,192.13,204.59,0.91,7382,4,False
742478,95957882,582.05,1920.11,0.08,9800,4,False
590652,13821897,91.06,422.6,0.32,2167,2,False
413135,38300821,525.43,525.43,0.22,8092,4,True
518376,16938589,880.04,3565.89,0.08,253,1,True
201478,63754651,359.79,657.29,0.91,4359,3,True
542634,12382069,405.99,1165.53,0.64,5071,2,False
620593,28819231,459.61,2576.33,0.7,2617,3,True
829216,18343585,554.58,791.43,0.43,9513,1,True
302192,98498391,608.48,608.48,0.92,3807,3,True
667943,65413291,637.92,1206.0,0.65,7526,4,False
370557,71798973,758.61,2756.98,0.14,3520,1,True
765823,81656767,884.35,4234.2,0.35,9467,4,False
250836,90570495,558.95,3625.5,0.78,4174,3,True
775559,92281349,619.91,1700.78,0.7,4976,4,True
260300,52864876,701.39,1595.71,0.4,6882,2,False
375431,85228939,148.57,874.19,0.87,7777,4,False
672689,19053886,342.24,2272.04,0.81,4041,5,True
447489,27612344,290.22,1107.28,0.79,1703,3,True
558927,39822124,643.81,3379.76,0.53,6912,4,False
863897,89098676,197.08,239.12,0.38,1918,2,False
822312,29435177,367.99,1029.79,0.13,961,4,True
402552,12264991,434.35,1202.34,0.86,5650,3,True
240866,53005753,40.98,213.41,0.78,4869,1,False
267400,23371008,510.98,1266.41,0.75,5690,1,False
786975,25321352,793.03,2155.76,0.45,4428,1,True
862080,24476893,520.95,1520.21,0.51,2712,2,True
709315,58250144,56.01,90.62,0.1,244,1,False
521332,69697440,462.65,3219.09,0.59,1803,3,True
558433,79706103,201.63,466.32,0.8,3548,4,False
437384,13459753,650.9,3301.8,0.91,6160,1,False
977163,31246859,882.24,1490.78,0.74,4701,4,True
186793,21099906,556.44,2039.55,0.53,7672,1,False
691197,94576941,699.57,3999.86,0.87,5349,1,False
941204,55598992,824.25,2679.91,0.66,5684,3,True
496801,61138584,892.62,7920.03,0.78,8110,1,False
448941,69784493,744.91,1470.53,0.49,7914,2,True
907109,40129679,184.34,505.4,0.5,3199,2,True
356387,99238702,698.71,855.52,0.47,8072,2,True
274627,32234204,133.44,182.4,0.58,7566,1,False
733654,52684850,557.87,1755.81,0.93,4165,1,False
331161,82177313,209.96,251.85,0.89,2109,1,False
130542,84876098,52.77,68.77,0.11,6340,1,False
862622,17716945,997.96,4903.81,0.32,1309,5,False
304021,21364713,353.31,926.74,0.69,5971,2,False
799941,20159694,898.59,1126.03,0.21,4540,1,True
991757,50933977,422.0,942.8,0.74,5410,5,True
941811,81483304,98.08,101.32,0.65,4184,2,True
318549,95686853,322.44,2400.48,0.58,7000,2,False
419656,88199093,806.73,5784.66,0.28,678,4,False
928931,53559619,595.26,3006.46,0.81,5011,4,True
685459,99003836,486.94,1247.74,0.76,7158,5,True
966495,79747850,176.07,685.55,0.23,367,5,True
971553,70037270,855.17,3258.78,0.5,8543,1,True
802415,96145806,179.57,347.28,0.28,7870,4,False
702600,57242653,68.09,135.0,0.06,2870,5,False
661836,80329814,617.33,872.69,0.83,9562,5,False
954199,91574812,984.77,1342.15,0.64,6788,3,True
234554,45043636,878.23,2340.46,0.16,3447,2,False
176858,95277448,705.17,1080.2,0.42,76,3,False
187008,29485222,653.32,3188.86,0.3,7464,1,True
726311,82849089,766.97,855.64,0.51,3089,4,True
129002,91532854,530.26,530.26,0.47,6067,3,True
127135,80376287,631.07,4136.41,0.42,8572,4,True
920677,39916565,777.64,1232.45,0.6,9065,5,False
215318,51119716,666.62,1324.77,0.36,3589,3,False
889101,17175421,616.46,1179.24,0.86,7816,3,True
931188,10064552,276.48,1949.4,0.8,6625,2,True
696335,38878046,788.17,845.66,0.37,6788,1,True
100257,16975367,361.61,361.61,0.41,8772,2,True
444877,51016999,829.51,1408.43,0.11,8014,2,False
306519,53483374,323.07,638.81,0.29,5378,2,True
374325,79594581,263.9,263.9,0.19,4467,1,False
574017,69562372,12.68,12.68,0.92,3665,5,False
183820,74140505,370.59,1604.07,0.39,8786,3,True
423175,12778024,311.85,380.9,0.93,7593,5,False
800793,64477693,909.45,2593.94,0.44,7328,2,True
440632,57793406,293.34,408.91,0.07,5336,4,False
855889,97049168,842.48,4565.0,0.99,2261,4,False
783418,25200311,81.0,227.4,1.0,2487,4,True
362281,51911355,44.38,208.8,0.01,7015,1,False
618770,77127113,86.5,106.15,0.59,8821,2,True
314105,46236633,18.7,18.7,0.25,7236,3,True
103771,38397719,786.8,912.54,0.21,1605,4,True
273005,49976625,949.38,1766.01,0.12,1286,5,False
821566,47204460,947.93,947.93,0.01,5456,4,False
187598,72611646,120.99,199.85,0.97,3095,5,True
218241,52597742,154.96,378.39,0.63,7624,2,True
431364,30610263,125.55,688.85,0.59,9591,2,True
223033,71978778,71.9,159.16,0.49,2697,3,False
406503,77715247,542.03,2351.2,0.18,3769,2,True
837336,64557700,604.89,1442.11,0.03,315,2,False
913885,22330240,625.55,625.55,0.17,4837,5,False
919428,48745838,696.69,755.55,0.22,9683,5,False
458649,32272881,531.71,3117.81,0.13,6105,2,True
296908,37646434,310.66,780.91,0.58,9853,4,True
251250,96613778,941.07,1744.35,0.63,7402,4,False
620874,88225716,945.95,3497.77,0.48,686,2,True
513480,84662542,688.15,2397.77,0.51,9911,3,True
635579,81884371,148.58,183.48,0.29,3479,4,True
536738,46618895,132.56,546.98,0.66,6534,1,False
602958,17067171,546.44,949.29,0.32,2045,2,True
243931,78608678,7.41,16.39,0.8,5090,5,False
805665,52784888,204.14,707.19,0.98,9583,1,False
387663,64256106,929.91,3399.33,0.09,3606,4,True
534795,73357689,617.73,2325.27,0.35,4266,5,False
295911,67081843,689.92,689.92,0.79,6145,4,False
970493,80258007,238.13,664.25,0.17,7033,5,True
274134,78423907,167.5,561.01,0.14,296,1,True
324804,20857485,592.58,4001.03,0.45,1237,3,True
207500,56047521,132.02,178.6,0.77,4637,4,False
867894,79729928,368.93,852.07,0.77,3454,3,False
838541,25840117,689.62,1062.55,0.62,2372,5,True
542412,89781976,115.19,257.33,0.5,7990,5,True
604857,53234701,787.05,5446.3,0.89,6970,4,False
807040,37302012,533.75,2561.93,0.57,9818,5,True
214474,71008879,534.94,2964.14,0.8,7794,4,True
805120,52656751,596.0,2324.99,0.02,6637,5,True
737224,14981632,852.38,3558.58,0.08,7421,4,True
409152,95568501,111.27,276.4,0.64,8738,2,False
205007,62531716,560.36,903.63,0.0,7887,3,False
752773,82244671,295.71,295.71,0.5,8455,2,False
861309,37928219,379.3,434.62,0.49,6929,1,True
941235,29684555,190.05,1071.72,0.2,597,3,True
547344,79175203,312.42,715.45,0.33,3086,4,True
920054,69756235,133.38,1027.61,0.17,5924,1,False
797229,36851847,387.8,1494.9,0.18,3546,4,True
440283,49154656,259.47,259.47,0.34,7105,1,False
613015,51076585,344.66,1101.62,0.22,6495,5,False
421115,38807400,484.54,861.05,0.71,797,2,True
116644,82938916,923.78,1782.88,0.64,952,5,False
121694,18191311,4.12,22.32,0.59,2223,4,True
278963,79546397,106.02,429.64,0.46,2052,1,True
542786,15842339,95.73,165.63,0.53,8093,2,True
371248,71382132,71.12,71.12,0.07,9805,1,True
976857,56221197,990.68,1966.94,0.38,4400,3,False
926144,73887573,313.47,983.23,0.03,3668,2,True
501132,79861620,731.3,2351.88,0.49,8199,5,False
323743,36712294,747.93,2668.1,0.09,679,3,False
488498,40350648,361.8,361.8,0.38,557,2,False
132024,73842768,989.03,2966.31,0.05,2098,3,False
389332,53478081,59.02,142.07,0.75,5922,5,False
323247,40036885,401.35,877.96,0.81,5689,1,True
140115,89301727,47.18,114.49,0.78,1215,3,False
568261,84350883,131.99,844.99,0.53,8303,2,False
885945,37137408,70.3,219.67,0.23,5347,4,False
906327,94118478,88.26,172.89,0.0,7035,2,True
112452,76228474,601.55,1583.53,0.47,6029,3,True
973028,78473941,914.25,6343.14,0.12,4013,3,True
971523,71695525,330.59,1221.05,0.66,957,5,True
875390,12723402,106.15,247.83,0.75,617,5,True
187571,45274765,108.51,199.34,0.0,8755,1,False
857894,50870188,835.27,1703.5,0.1,1707,3,False
917609,90063170,184.63,653.71,0.86,810,2,False
382753,81548201,778.3,4877.8,0.22,6481,1,False
122993,31726454,578.5,1967.44,0.07,5053,3,False
900968,72079113,343.0,426.81,0.05,2144,2,True
284940,92454418,974.05,2629.65,0.48,7203,3,True
796443,40409202,303.91,528.19,0.99,859,2,False
468462,39238120,396.38,600.77,0.05,7889,3,True
741647,81531845,444.88,1933.9,0.36,8089,2,False
342048,66766019,908.85,1384.63,0.15,486,2,True
811826,55339381,232.81,511.27,0.94,4596,4,False
485108,98255883,261.29,277.16,0.45,6505,4,False
713716,32136183,299.35,1829.58,0.06,1872,4,False
465624,97573568,1.29,4.2,0.1,2395,3,False
836869,15288436,167.71,167.71,0.51,201,3,True
700792,19398226,577.1,1528.2,0.8,2724,4,False
693357,23540129,250.64,379.79,1.0,1386,4,True
431615,46604270,702.51,897.88,0.81,3018,1,True
944847,40788534,875.39,2640.44,0.66,4140,4,False
952931,94201213,705.18,4044.72,0.93,8303,3,False
774418,82789363,416.86,1200.0,0.23,9752,4,True
802035,43542686,401.18,1333.93,0.53,9568,2,False
693970,93217434,373.16,373.16,0.04,8778,4,True
296978,90832679,310.67,911.3,0.87,1161,2,False
508104,51122522,721.02,1778.09,0.34,5645,5,False
984434,45167001,674.21,1353.4,0.02,6519,2,True
540505,93969002,807.69,4560.0,0.65,5352,2,True
366504,42791336,33.97,191.03,0.52,4911,4,False
657249,94118121,387.28,2235.0,0.32,7706,3,False
151724,49511811,625.26,5135.8,0.23,4198,4,True
468574,24414834,323.18,509.61,0.84,7224,5,True
570425,71327634,789.41,1205.68,0.63,3227,5,False
285891,80374531,778.87,1115.99,0.95,8367,2,False
810907,16924313,403.81,499.53,0.49,4563,3,False
954248,96320674,878.52,883.69,0.38,4806,4,False
676575,33054337,706.44,1626.48,0.48,3903,1,True
653533,17918656,48.22,106.05,0.42,2956,2,True
806795,17218647,228.78,240.84,0.48,9176,3,True
121057,98576434,882.74,3108.79,0.19,5945,3,False
188175,67372185,250.67,1179.39,0.29,838,2,False
108444,93039990,492.43,1231.33,0.77,6327,2,True
110305,78238344,917.02,1868.01,0.64,3333,3,False
205990,46887206,551.44,2157.45,0.29,367,5,True
315091,28333619,346.98,605.02,0.56,7778,2,False
892223,25577849,371.82,561.63,0.47,1756,5,True
160275,50620777,471.0,471.0,0.73,6983,3,False
144944,90120984,433.34,1723.6,0.96,7122,1,False
132628,11717230,44.38,44.38,0.92,9693,1,False
